B cells,cDC cells,Endothelial cells,Fibroblasts,Macrophages M1,Macrophages M2,Mast cells,Monocytes,Myofibroblasts,NK cells,pDC cells,Plasma cells,T CD4 naive cells,T CD4 effector cells,T CD8 central memory cells,T CD8 effector cells,T CD8 effector memory cells,T CD8 exhausted cells,T CD8 naive cells,Tfh cells,Tprolifs,Th1 cells,Th17 cells,Th2 cells,Tregs,MAIT,T CD4 conventional cells
NUAK2,,,,,,,,,,,,,,,,,,,,,,,,,,
NUDT6,,,,,,,,,,,,,,,,,,,,,,,,,,
NUGGC,,,,,,,,,,,,,,,,,,,,,,,,,,
NUP88,,,,,,,,,,,,,,,,,,,,,,,,,,
NUS1,,,,,,,,,,,,,,,,,,,,,,,,,,
NXPH4,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1,,,,,,,,,,,,,,,,,,,,,,,,,,
OAZ1,,,,,,,,,,,,,,,,,,,,,,,,,,
ODC1,,,,,,,,,,,,,,,,,,,,,,,,,,
ORAI2,,,,,,,,,,,,,,,,,,,,,,,,,,
ORC4,,,,,,,,,,,,,,,,,,,,,,,,,,
OSBPL10,,,,,,,,,,,,,,,,,,,,,,,,,,
OSBPL10-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
OXCT1,,,,,,,,,,,,,,,,,,,,,,,,,,
P2RX5,,,,,,,,,,,,,,,,,,,,,,,,,,
P2RX5-TAX1BP3,,,,,,,,,,,,,,,,,,,,,,,,,,
PARP1,,,,,,,,,,,,,,,,,,,,,,,,,,
PARP14,,,,,,,,,,,,,,,,,,,,,,,,,,
PARP15,,,,,,,,,,,,,,,,,,,,,,,,,,
PAWR,,,,,,,,,,,,,,,,,,,,,,,,,,
PAX5,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
PCDH9,,,,,,,,,,,,,,,,,,,,,,,,,,
PCMTD1,,,,,,,,,,,,,,,,,,,,,,,,,,
PDCD1,,,,,,,,,,,,,,,,,,,,,,,,,,
PDLIM1,,,,,,,,,,,,,,,,,,,,,,,,,,
PECAM1,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG10,,,,,,,,,,,,,,,,,,,,,,,,,,
PFN2,,,,,,,,,,,,,,,,,,,,,,,,,,
PGM3,,,,,,,,,,,,,,,,,,,,,,,,,,
PHACTR1,,,,,,,,,,,,,,,,,,,,,,,,,,
PHGDH,,,,,,,,,,,,,,,,,,,,,,,,,,
PIGR,,,,,,,,,,,,,,,,,,,,,,,,,,
PIM3,,,,,,,,,,,,,,,,,,,,,,,,,,
PIP5K1B,,,,,,,,,,,,,,,,,,,,,,,,,,
PKHD1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
PKIG,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAC8,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEKHF2,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEKHG1,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEKHG7,,,,,,,,,,,,,,,,,,,,,,,,,,
PLIN5,,,,,,,,,,,,,,,,,,,,,,,,,,
PLP2,,,,,,,,,,,,,,,,,,,,,,,,,,
PLPP5,,,,,,,,,,,,,,,,,,,,,,,,,,
PMAIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
PNISR,,,,,,,,,,,,,,,,,,,,,,,,,,
PNOC,,,,,,,,,,,,,,,,,,,,,,,,,,
POU2AF1,,,,,,,,,,,,,,,,,,,,,,,,,,
POU2F2,,,,,,,,,,,,,,,,,,,,,,,,,,
PPM1K,,,,,,,,,,,,,,,,,,,,,,,,,,
PPY,,,,,,,,,,,,,,,,,,,,,,,,,,
PRCC,,,,,,,,,,,,,,,,,,,,,,,,,,
PRCD,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM1,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM2,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM4,,,,,,,,,,,,,,,,,,,,,,,,,,
PRELID3B,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKCB,,,,,,,,,,,,,,,,,,,,,,,,,,
PRMT1,,,,,,,,,,,,,,,,,,,,,,,,,,
PRODH2,,,,,,,,,,,,,,,,,,,,,,,,,,
PRXL2A,,,,,,,,,,,,,,,,,,,,,,,,,,
PSENEN,,,,,,,,,,,,,,,,,,,,,,,,,,
PTGES2,,,,,,,,,,,,,,,,,,,,,,,,,,
PTOV1,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPN6,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRC,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRCAP,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRJ,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRK,,,,,,,,,,,,,,,,,,,,,,,,,,
PXK,,,,,,,,,,,,,,,,,,,,,,,,,,
PYCR1,,,,,,,,,,,,,,,,,,,,,,,,,,
QPRT,,,,,,,,,,,,,,,,,,,,,,,,,,
QRSL1,,,,,,,,,,,,,,,,,,,,,,,,,,
QTRT1,,,,,,,,,,,,,,,,,,,,,,,,,,
R3HDM4,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB30,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB3GAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
RABEP1,,,,,,,,,,,,,,,,,,,,,,,,,,
RABEP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RAD17,,,,,,,,,,,,,,,,,,,,,,,,,,
RAD50,,,,,,,,,,,,,,,,,,,,,,,,,,
RAG1,,,,,,,,,,,,,,,,,,,,,,,,,,
RAG2,,,,,,,,,,,,,,,,,,,,,,,,,,
RALGPS2,,,,,,,,,,,,,,,,,,,,,,,,,,
RALY,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF5,,,,,,,,,,,,,,,,,,,,,,,,,,
RASGRP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RASGRP3,,,,,,,,,,,,,,,,,,,,,,,,,,
RASSF6,,,,,,,,,,,,,,,,,,,,,,,,,,
RB1,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBP7,,,,,,,,,,,,,,,,,,,,,,,,,,
RCL1,,,,,,,,,,,,,,,,,,,,,,,,,,
RCSD1,,,,,,,,,,,,,,,,,,,,,,,,,,
REG1A,,,,,,,,,,,,,,,,,,,,,,,,,,
REPS2,,,,,,,,,,,,,,,,,,,,,,,,,,
REXO1,,,,,,,,,,,,,,,,,,,,,,,,,,
RFX7,,,,,,,,,,,,,,,,,,,,,,,,,,
RGMB,,,,,,,,,,,,,,,,,,,,,,,,,,
RHBDD1,,,,,,,,,,,,,,,,,,,,,,,,,,
RHCG,,,,,,,,,,,,,,,,,,,,,,,,,,
RHEX,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOA,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOBTB2,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOH,,,,,,,,,,,,,,,,,,,,,,,,,,
RIC3,,,,,,,,,,,,,,,,,,,,,,,,,,
RIPOR2,,,,,,,,,,,,,,,,,,,,,,,,,,
RNASE6,,,,,,,,,,,,,,,,,,,,,,,,,,
RNASEH2B,,,,,,,,,,,,,,,,,,,,,,,,,,
RNASET2,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF170,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF25,,,,,,,,,,,,,,,,,,,,,,,,,,
RNGTT,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL17,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL22,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL22L1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS11,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS13,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS4Y2,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAGC,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAS2,,,,,,,,,,,,,,,,,,,,,,,,,,
RUBCNL,,,,,,,,,,,,,,,,,,,,,,,,,,
RUNDC1,,,,,,,,,,,,,,,,,,,,,,,,,,
RUVBL1,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC3D1,,,,,,,,,,,,,,,,,,,,,,,,,,
SAV1,,,,,,,,,,,,,,,,,,,,,,,,,,
SC5D,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAF4,,,,,,,,,,,,,,,,,,,,,,,,,,
SCARNA2,,,,,,,,,,,,,,,,,,,,,,,,,,
SCIMP,,,,,,,,,,,,,,,,,,,,,,,,,,
SCN3A,,,,,,,,,,,,,,,,,,,,,,,,,,
SCPEP1,,,,,,,,,,,,,,,,,,,,,,,,,,
SDC1,,,,,,,,,,,,,,,,,,,,,,,,,,
SDHB,,,,,,,,,,,,,,,,,,,,,,,,,,
SEC62,,,,,,,,,,,,,,,,,,,,,,,,,,
SEL1L3,,,,,,,,,,,,,,,,,,,,,,,,,,
SELENBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
SELENOF,,,,,,,,,,,,,,,,,,,,,,,,,,
SELL,,,,,,,,,,,,,,,,,,,,,,,,,,
SEMA4B,,,,,,,,,,,,,,,,,,,,,,,,,,
Sept6,,,,,,,,,,,,,,,,,,,,,,,,,,
SERTAD2,,,,,,,,,,,,,,,,,,,,,,,,,,
SESTD1,,,,,,,,,,,,,,,,,,,,,,,,,,
SETBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
SETMAR,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO1,,,,,,,,,,,,,,,,,,,,,,,,,,
SGSM3,,,,,,,,,,,,,,,,,,,,,,,,,,
SH2B2,,,,,,,,,,,,,,,,,,,,,,,,,,
SHISA8,,,,,,,,,,,,,,,,,,,,,,,,,,
SHISAL2A,,,,,,,,,,,,,,,,,,,,,,,,,,
SHMT2,,,,,,,,,,,,,,,,,,,,,,,,,,
SHPRH,,,,,,,,,,,,,,,,,,,,,,,,,,
SIDT1,,,,,,,,,,,,,,,,,,,,,,,,,,
SIDT2,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPA1L3,,,,,,,,,,,,,,,,,,,,,,,,,,
SIRT3,,,,,,,,,,,,,,,,,,,,,,,,,,
SLAMF1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLAMF7,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC15A2,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC1A4,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC22A2,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC22A7,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC25A32,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC2A11,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC2A6,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC35B2,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC35F2,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC37A4,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC44A1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC6A19,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC7A9,,,,,,,,,,,,,,,,,,,,,,,,,,
SMARCA4,,,,,,,,,,,,,,,,,,,,,,,,,,
SMARCB1,,,,,,,,,,,,,,,,,,,,,,,,,,
SMC6,,,,,,,,,,,,,,,,,,,,,,,,,,
SMCHD1,,,,,,,,,,,,,,,,,,,,,,,,,,
SMDT1,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIM14,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG19,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG32,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG7,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG8,,,,,,,,,,,,,,,,,,,,,,,,,,
SNN,,,,,,,,,,,,,,,,,,,,,,,,,,
SNRNP70,,,,,,,,,,,,,,,,,,,,,,,,,,
SNTA1,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX2,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX22,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX29,,,,,,,,,,,,,,,,,,,,,,,,,,
SOBP,,,,,,,,,,,,,,,,,,,,,,,,,,
SORD,,,,,,,,,,,,,,,,,,,,,,,,,,
SOWAHD,,,,,,,,,,,,,,,,,,,,,,,,,,
SOX4,,,,,,,,,,,,,,,,,,,,,,,,,,
SP100,,,,,,,,,,,,,,,,,,,,,,,,,,
SP110,,,,,,,,,,,,,,,,,,,,,,,,,,
SP140,,,,,,,,,,,,,,,,,,,,,,,,,,
SP140L,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATC1L,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATS2,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIB,,,,,,,,,,,,,,,,,,,,,,,,,,
SPINT2,,,,,,,,,,,,,,,,,,,,,,,,,,
SPN,,,,,,,,,,,,,,,,,,,,,,,,,,
SRM,,,,,,,,,,,,,,,,,,,,,,,,,,
SRP14-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
SSPN,,,,,,,,,,,,,,,,,,,,,,,,,,
SSR4,,,,,,,,,,,,,,,,,,,,,,,,,,
SST,,,,,,,,,,,,,,,,,,,,,,,,,,
ST6GAL1,,,,,,,,,,,,,,,,,,,,,,,,,,
ST6GALNAC4,,,,,,,,,,,,,,,,,,,,,,,,,,
STAG3,,,,,,,,,,,,,,,,,,,,,,,,,,
STAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
STAT3,,,,,,,,,,,,,,,,,,,,,,,,,,
STEAP1B,,,,,,,,,,,,,,,,,,,,,,,,,,
STRADB,,,,,,,,,,,,,,,,,,,,,,,,,,
STRBP,,,,,,,,,,,,,,,,,,,,,,,,,,
STX7,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCLA2,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCO,,,,,,,,,,,,,,,,,,,,,,,,,,
SWAP70,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNGR2,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNPO,,,,,,,,,,,,,,,,,,,,,,,,,,
SYPL1,,,,,,,,,,,,,,,,,,,,,,,,,,
SYVN1,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF1D,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF7,,,,,,,,,,,,,,,,,,,,,,,,,,
TAGAP,,,,,,,,,,,,,,,,,,,,,,,,,,
TASP1,,,,,,,,,,,,,,,,,,,,,,,,,,
TBX21,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEA1,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEAL9,,,,,,,,,,,,,,,,,,,,,,,,,,
TCF19,,,,,,,,,,,,,,,,,,,,,,,,,,
TCF3,,,,,,,,,,,,,,,,,,,,,,,,,,
TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,
TCL1A,,,,,,,,,,,,,,,,,,,,,,,,,,
TCOF1,,,,,,,,,,,,,,,,,,,,,,,,,,
TEFM,,,,,,,,,,,,,,,,,,,,,,,,,,
TERF2,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX9,,,,,,,,,,,,,,,,,,,,,,,,,,
TFAP4,,,,,,,,,,,,,,,,,,,,,,,,,,
TFEB,,,,,,,,,,,,,,,,,,,,,,,,,,
TFRC,,,,,,,,,,,,,,,,,,,,,,,,,,
THY1,,,,,,,,,,,,,,,,,,,,,,,,,,
TIFA,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMD4,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMM9,,,,,,,,,,,,,,,,,,,,,,,,,,
TIPIN,,,,,,,,,,,,,,,,,,,,,,,,,,
TKFC,,,,,,,,,,,,,,,,,,,,,,,,,,
TLE1,,,,,,,,,,,,,,,,,,,,,,,,,,
TLR10,,,,,,,,,,,,,,,,,,,,,,,,,,
TLR4,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM154,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM156,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM243,,,,,,,,,,,,,,,,,,,,,,,,,,
TMUB2,,,,,,,,,,,,,,,,,,,,,,,,,,
TNF,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFAIP8,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF13B,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF13C,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF17,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF1B,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF9,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFSF13,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFSF13B,,,,,,,,,,,,,,,,,,,,,,,,,,
TP53,,,,,,,,,,,,,,,,,,,,,,,,,,
TP53INP1,,,,,,,,,,,,,,,,,,,,,,,,,,
TPD52,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAF3,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAF5,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAM2,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAPPC8,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM38,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP11,,,,,,,,,,,,,,,,,,,,,,,,,,
TSHR,,,,,,,,,,,,,,,,,,,,,,,,,,
TSPAN1,,,,,,,,,,,,,,,,,,,,,,,,,,
TSPAN13,,,,,,,,,,,,,,,,,,,,,,,,,,
TSPAN3,,,,,,,,,,,,,,,,,,,,,,,,,,
TTC14,,,,,,,,,,,,,,,,,,,,,,,,,,
TTC37,,,,,,,,,,,,,,,,,,,,,,,,,,
TTN,,,,,,,,,,,,,,,,,,,,,,,,,,
TTR,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNDC11,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNDC5,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2J1,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2N,,,,,,,,,,,,,,,,,,,,,,,,,,
UGT2A1,,,,,,,,,,,,,,,,,,,,,,,,,,
UGT8,,,,,,,,,,,,,,,,,,,,,,,,,,
UHRF1,,,,,,,,,,,,,,,,,,,,,,,,,,
UPF2,,,,,,,,,,,,,,,,,,,,,,,,,,
UQCRH,,,,,,,,,,,,,,,,,,,,,,,,,,
USO1,,,,,,,,,,,,,,,,,,,,,,,,,,
USP8,,,,,,,,,,,,,,,,,,,,,,,,,,
UVRAG,,,,,,,,,,,,,,,,,,,,,,,,,,
VAV3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
VCAM1,,,,,,,,,,,,,,,,,,,,,,,,,,
VIM,,,,,,,,,,,,,,,,,,,,,,,,,,
VOPP1,,,,,,,,,,,,,,,,,,,,,,,,,,
VPREB3,,,,,,,,,,,,,,,,,,,,,,,,,,
WBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
WDFY4,,,,,,,,,,,,,,,,,,,,,,,,,,
WDR4,,,,,,,,,,,,,,,,,,,,,,,,,,
WFDC2,,,,,,,,,,,,,,,,,,,,,,,,,,
WFS1,,,,,,,,,,,,,,,,,,,,,,,,,,
WNT16,,,,,,,,,,,,,,,,,,,,,,,,,,
XAF1,,,,,,,,,,,,,,,,,,,,,,,,,,
XBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
XPNPEP2,,,,,,,,,,,,,,,,,,,,,,,,,,
YBX3,,,,,,,,,,,,,,,,,,,,,,,,,,
YPEL3,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAP70,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBED5,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBTB32,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC7,,,,,,,,,,,,,,,,,,,,,,,,,,
ZDHHC21,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFAS1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF107,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF254,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF296,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF532,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF581,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF791,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF860,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF90,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF92,,,,,,,,,,,,,,,,,,,,,,,,,,
